station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _3,station _4,station _5,station _6,station _7,station _8,station _9
8.444444444444446,9.666666666666666,19.166666666666668,18.166666666666668,20.05555555555556,11.833333333333332,15.055555555555555,3.8333333333333326,0.2222222222222214,-3.722222222222222,3.277777777777777,17.666666666666664,0.9999999999999984,12.777777777777777,4.777777777777779,11.166666666666668,-0.1111111111111107,6.888888888888888,11.11111111111111,17.0,9.27777777777778,9.666666666666666,0.6666666666666682,10.666666666666668,1.9444444444444444
8.166666666666668,10.388888888888893,20.222222222222225,17.0,20.05555555555556,11.166666666666668,14.611111111111107,3.611111111111111,0.6111111111111119,-3.8333333333333326,2.944444444444443,17.388888888888886,0.9999999999999984,12.611111111111112,4.222222222222223,10.666666666666668,-0.6111111111111119,6.333333333333332,12.166666666666666,17.72222222222222,11.277777777777777,11.11111111111111,0.2777777777777778,12.22222222222222,2.055555555555557
7.999999999999999,10.666666666666668,20.88888888888889,14.555555555555555,19.27777777777778,10.72222222222222,14.166666666666666,6.555555555555554,4.27777777777778,-4.055555555555556,2.722222222222221,16.222222222222225,0.8333333333333333,11.444444444444445,3.888888888888889,10.22222222222222,-0.6111111111111119,5.999999999999998,12.777777777777777,18.000000000000004,14.666666666666666,12.22222222222222,-0.2222222222222214,13.38888888888889,0.8888888888888896
7.833333333333334,10.833333333333334,21.166666666666664,12.944444444444445,17.388888888888886,10.333333333333334,13.777777777777777,9.555555555555555,7.88888888888889,-4.222222222222223,2.833333333333334,13.666666666666668,0.8333333333333333,8.777777777777777,3.4999999999999982,9.888888888888888,2.2777777777777786,5.555555555555555,12.944444444444445,17.77777777777778,17.333333333333336,12.999999999999998,-0.5555555555555556,14.388888888888888,-2.2222222222222223
9.11111111111111,10.444444444444445,20.83333333333333,11.833333333333332,15.555555555555555,9.944444444444445,14.388888888888888,12.111111111111107,10.88888888888889,-4.333333333333334,5.499999999999999,12.5,3.722222222222224,6.666666666666666,3.055555555555556,9.444444444444445,5.277777777777778,5.38888888888889,12.555555555555555,17.0,19.55555555555556,13.333333333333332,-0.8888888888888896,15.055555555555555,-3.3888888888888897
11.055555555555555,9.27777777777778,19.166666666666668,11.166666666666668,14.222222222222223,9.666666666666666,17.61111111111111,14.333333333333332,13.055555555555555,-4.388888888888888,8.499999999999998,11.77777777777778,6.61111111111111,4.555555555555557,2.722222222222221,9.11111111111111,8.166666666666668,7.777777777777778,11.055555555555555,15.166666666666664,21.27777777777777,12.999999999999998,-1.1666666666666674,15.499999999999998,-4.055555555555556
13.22222222222222,7.777777777777778,15.444444444444445,10.555555555555555,13.11111111111111,9.388888888888888,20.666666666666668,16.11111111111111,14.72222222222222,-0.166666666666667,10.777777777777777,11.277777777777777,8.38888888888889,3.055555555555556,3.1666666666666683,8.722222222222223,10.666666666666668,10.555555555555555,8.555555555555555,13.666666666666668,22.55555555555556,11.277777777777777,-0.944444444444444,15.499999999999998,-4.833333333333333
15.22222222222222,7.111111111111109,12.944444444444445,10.055555555555555,12.166666666666666,9.27777777777778,23.05555555555556,17.555555555555557,15.833333333333332,3.944444444444445,12.5,10.611111111111112,9.72222222222222,2.1111111111111094,7.388888888888887,8.499999999999998,12.27777777777778,12.944444444444445,7.5,12.833333333333334,23.61111111111111,7.999999999999999,2.1111111111111094,14.77777777777778,-5.499999999999999
16.72222222222222,6.500000000000002,11.222222222222223,9.444444444444445,11.444444444444445,9.666666666666666,25.0,18.55555555555556,16.5,6.833333333333331,13.944444444444445,10.0,10.666666666666668,1.5000000000000016,10.444444444444445,8.333333333333334,13.166666666666668,15.166666666666664,6.444444444444445,12.111111111111107,24.05555555555556,6.388888888888888,5.1111111111111125,13.444444444444446,-6.0555555555555545
17.72222222222222,5.999999999999998,9.555555555555555,9.000000000000002,10.833333333333334,11.77777777777778,26.611111111111114,19.05555555555556,16.61111111111111,8.777777777777777,15.166666666666664,9.555555555555555,11.333333333333332,1.1111111111111112,13.11111111111111,9.5,13.666666666666668,17.166666666666664,5.666666666666668,11.444444444444445,24.166666666666664,5.555555555555555,7.555555555555556,12.666666666666664,-6.388888888888888
18.22222222222222,5.666666666666668,8.61111111111111,8.61111111111111,10.388888888888893,13.333333333333332,27.722222222222225,18.94444444444444,16.222222222222225,9.888888888888888,15.88888888888889,9.166666666666666,11.61111111111111,1.0555555555555547,15.055555555555555,11.888888888888888,13.777777777777777,18.55555555555556,5.0,10.777777777777777,23.833333333333336,5.222222222222221,9.5,12.166666666666666,-6.777777777777777
18.277777777777786,5.38888888888889,7.277777777777779,8.277777777777777,9.944444444444445,14.944444444444445,28.444444444444446,17.388888888888886,14.944444444444445,9.77777777777778,16.11111111111111,8.777777777777777,11.277777777777777,0.8333333333333333,16.222222222222225,14.222222222222223,13.277777777777777,19.55555555555556,4.555555555555557,10.333333333333334,22.722222222222225,4.722222222222222,10.999999999999998,11.500000000000002,-7.111111111111112
17.83333333333333,5.055555555555556,6.277777777777776,8.055555555555555,9.666666666666666,16.333333333333332,28.833333333333336,13.666666666666668,12.5,10.055555555555555,15.833333333333332,8.444444444444446,10.0,0.8888888888888896,16.72222222222222,16.444444444444446,11.944444444444445,20.0,4.11111111111111,9.944444444444445,20.05555555555556,4.222222222222223,12.111111111111107,10.88888888888889,-7.611111111111111
16.77777777777778,4.833333333333335,5.499999999999999,7.999999999999999,9.333333333333332,17.555555555555557,28.72222222222222,12.055555555555555,10.333333333333334,10.055555555555555,14.444444444444445,8.333333333333334,7.5,0.777777777777777,16.944444444444443,18.111111111111107,8.555555555555555,20.11111111111111,3.6666666666666674,9.555555555555555,17.77777777777778,3.8333333333333326,12.555555555555555,10.388888888888893,-7.722222222222221
14.944444444444445,4.500000000000001,4.722222222222222,7.722222222222221,9.166666666666666,18.5,27.944444444444443,10.833333333333334,8.333333333333334,8.38888888888889,11.555555555555554,8.166666666666668,5.888888888888889,0.7222222222222207,16.88888888888889,19.27777777777778,6.333333333333332,19.55555555555556,3.444444444444446,9.166666666666666,16.333333333333332,3.333333333333333,12.611111111111112,10.0,-8.055555555555555
