station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _3,station _4,station _5,station _6,station _7,station _8,station _9
40.77777777777778,34.61111111111111,25.944444444444446,33.333333333333336,32.94444444444444,36.88888888888889,34.94444444444445,26.11111111111111,26.38888888888889,32.77777777777778,21.83333333333333,37.66666666666666,35.77777777777778,28.111111111111107,26.83333333333333,35.166666666666664,34.111111111111114,33.05555555555556,34.38888888888889,30.444444444444443
39.94444444444445,36.55555555555555,25.38888888888889,34.0,33.388888888888886,35.22222222222222,36.61111111111112,26.27777777777777,27.83333333333333,34.55555555555556,20.88888888888889,36.66666666666666,37.333333333333336,27.55555555555555,28.88888888888889,34.94444444444445,35.55555555555556,33.333333333333336,32.666666666666664,29.444444444444443
37.5,38.16666666666666,24.77777777777777,34.27777777777778,33.55555555555556,33.44444444444444,38.16666666666666,29.0,29.944444444444446,36.0,19.944444444444446,34.33333333333333,38.77777777777778,27.166666666666668,30.38888888888889,34.22222222222222,36.83333333333333,33.166666666666664,31.05555555555556,28.444444444444446
34.27777777777778,39.55555555555556,24.166666666666664,33.94444444444444,33.388888888888886,32.333333333333336,39.33333333333333,31.72222222222221,31.888888888888893,37.16666666666667,19.88888888888889,32.0,39.833333333333336,28.33333333333333,31.72222222222221,32.94444444444444,38.05555555555556,32.77777777777778,30.0,27.722222222222225
33.888888888888886,40.72222222222222,23.666666666666664,33.0,32.77777777777778,31.55555555555556,40.27777777777778,33.94444444444444,33.5,38.11111111111111,23.111111111111107,30.444444444444443,40.55555555555556,30.500000000000004,33.27777777777778,31.44444444444444,38.94444444444444,31.72222222222221,29.222222222222214,27.111111111111107
33.22222222222222,41.44444444444444,23.277777777777786,30.55555555555556,31.55555555555556,30.72222222222222,40.94444444444444,35.77777777777778,35.05555555555555,38.61111111111111,26.22222222222222,29.166666666666664,40.888888888888886,32.5,33.833333333333336,30.11111111111111,39.49999999999999,29.833333333333336,28.38888888888889,26.44444444444444
32.55555555555555,41.77777777777778,22.88888888888889,28.61111111111111,30.444444444444443,29.88888888888889,41.11111111111111,37.16666666666667,36.5,38.44444444444444,29.27777777777778,28.000000000000004,40.77777777777778,34.49999999999999,34.66666666666667,29.05555555555556,39.888888888888886,28.444444444444446,27.88888888888889,26.999999999999996
31.72222222222221,41.83333333333333,23.277777777777786,27.27777777777777,29.166666666666664,29.0,41.11111111111111,38.22222222222222,37.66666666666666,37.77777777777778,31.77777777777778,27.166666666666668,39.94444444444445,36.22222222222222,35.38888888888889,28.22222222222222,39.94444444444445,27.166666666666668,27.22222222222222,29.222222222222218
30.944444444444446,41.5,25.05555555555555,25.77777777777778,28.000000000000004,28.05555555555556,40.72222222222222,39.11111111111112,38.55555555555556,36.77777777777778,33.72222222222222,26.44444444444444,38.333333333333336,37.72222222222222,35.77777777777778,27.444444444444446,39.61111111111111,26.0,26.333333333333336,31.38888888888889
30.222222222222225,40.5,27.22222222222222,24.444444444444443,27.0,27.22222222222222,40.0,39.61111111111111,39.22222222222222,35.22222222222222,35.22222222222222,25.611111111111107,36.22222222222222,39.05555555555555,35.94444444444444,26.72222222222221,38.833333333333336,24.88888888888889,25.666666666666668,33.333333333333336
29.111111111111114,38.5,29.27777777777778,23.33333333333333,26.22222222222222,26.44444444444444,38.833333333333336,39.833333333333336,39.49999999999999,33.0,36.16666666666666,25.0,34.61111111111111,40.11111111111112,36.77777777777778,26.05555555555556,37.333333333333336,24.111111111111114,24.944444444444446,34.888888888888886
28.33333333333333,36.72222222222222,31.0,22.333333333333336,25.444444444444443,25.77777777777778,37.22222222222222,39.55555555555556,39.55555555555556,31.05555555555556,36.66666666666666,24.388888888888893,33.22222222222222,40.77777777777778,35.5,25.55555555555556,35.833333333333336,23.38888888888889,24.222222222222214,36.11111111111111
27.22222222222222,35.22222222222222,32.388888888888886,21.611111111111114,24.72222222222222,25.166666666666664,35.666666666666664,38.72222222222222,39.22222222222222,29.77777777777777,36.83333333333333,23.666666666666664,31.944444444444443,41.11111111111111,34.66666666666667,25.166666666666664,34.55555555555556,22.77777777777778,24.666666666666668,37.27777777777777
26.166666666666664,33.77777777777778,33.333333333333336,20.83333333333333,24.05555555555556,25.500000000000004,34.77777777777777,36.72222222222222,38.55555555555556,28.444444444444446,36.388888888888886,23.22222222222222,30.500000000000004,41.11111111111111,33.05555555555556,24.72222222222222,33.388888888888886,22.333333333333336,27.333333333333336,38.166666666666664
26.44444444444444,32.22222222222222,33.888888888888886,20.166666666666664,23.444444444444446,27.77777777777778,34.0,34.61111111111111,37.27777777777777,27.38888888888889,35.5,23.000000000000004,29.166666666666664,40.55555555555556,31.666666666666664,24.444444444444443,32.22222222222222,21.83333333333333,29.55555555555556,38.77777777777778
