Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
45.3,44.7,20.4,27.9,8.3,39.8,54.95
44.7,44.3,20.2,27.6,8.2,39.4,54.6
44.5,44.2,19.9,27.4,8.2,39.099999999999994,54.4
44.9,45.55,20.1,27.549999999999997,8.3,39.45,54.8
48.8,49.8,22.5,29.7,10.15,42.45,58.45
52.8,51.8,24.5,32.2,12.2,45.9,61.75
56.8,54.9,26.3,34.349999999999994,14.1,48.95,64.9
60.0,57.9,28.3,36.2,15.5,51.5,67.15
61.9,59.65,29.0,37.3,17.200000000000003,53.3,68.65
63.3,59.75,29.7,38.2,18.35,54.55,69.3
64.2,59.5,30.1,38.7,18.85,55.25,69.3
64.2,58.6,29.4,38.2,18.65,54.849999999999994,68.7
62.7,56.4,28.2,36.8,17.55,53.0,67.15
59.7,53.85,26.5,34.95,16.2,49.4,64.19999999999999
56.4,52.45,25.4,33.6,14.649999999999999,47.349999999999994,61.8
54.2,50.65,24.5,32.55,13.5,45.650000000000006,60.95
52.2,49.45,23.7,31.8,12.5,44.650000000000006,59.95
50.8,48.8,23.2,31.05,11.4,43.7,58.9
49.8,48.150000000000006,22.7,30.5,10.8,43.0,58.2
48.5,47.3,22.3,30.0,10.15,42.2,57.7
47.6,46.7,21.8,29.45,9.65,41.4,56.95
47.0,46.150000000000006,21.4,29.0,9.15,40.8,56.35
46.4,45.55,21.0,28.6,9.05,40.4,55.8
45.8,45.150000000000006,20.8,28.2,8.65,39.849999999999994,55.349999999999994
45.2,44.8,20.4,27.9,8.45,39.55,54.85
44.7,44.4,20.2,27.6,8.3,39.150000000000006,54.5
44.3,44.25,19.9,27.35,8.3,38.9,54.2
44.8,45.6,20.1,27.55,8.399999999999999,39.2,54.6
48.9,49.95,22.6,29.7,10.3,42.349999999999994,58.150000000000006
52.9,51.95,24.3,32.2,12.3,45.8,61.55
56.9,55.0,26.1,34.349999999999994,14.100000000000001,49.0,64.75
60.2,58.05,27.9,36.1,15.45,51.4,67.0
62.1,59.900000000000006,28.9,37.25,17.25,53.3,68.55
63.5,59.95,29.7,38.2,18.4,54.6,69.25
64.5,59.65,30.0,38.55,18.85,55.3,69.2
64.5,58.8,29.3,38.1,18.65,55.05,68.55
62.8,56.650000000000006,27.9,36.7,17.549999999999997,53.150000000000006,67.05
60.0,54.05,26.4,34.95,16.4,49.45,64.19999999999999
56.6,52.55,25.2,33.45,14.75,47.3,61.6
