Cluster 0,Cluster 1,Cluster 2
46.5,32.9,20.75
48.1,33.650000000000006,21.55
51.8,36.7,23.35
55.25,39.650000000000006,25.65
57.7,42.4,27.55
59.8,44.5,29.3
61.4,46.349999999999994,30.6
62.4,47.7,31.3
62.75,48.150000000000006,31.55
62.6,48.2,31.05
61.7,47.0,29.9
59.1,44.45,28.0
56.25,41.8,26.7
54.5,40.349999999999994,25.9
53.2,39.150000000000006,25.05
52.0,38.25,24.25
51.349999999999994,37.3,23.75
50.45,36.7,23.15
49.650000000000006,35.75,22.8
49.0,35.05,22.2
48.2,34.45,21.85
47.75,33.9,21.6
47.25,33.4,21.2
46.75,33.0,20.9
46.4,32.75,20.65
48.349999999999994,33.650000000000006,21.4
51.9,36.8,23.2
55.349999999999994,39.55,25.5
57.9,42.4,27.4
59.75,44.45,29.3
61.4,46.2,30.5
62.4,47.4,31.200000000000003
62.849999999999994,47.9,31.45
62.45,48.0,31.05
61.650000000000006,46.9,30.05
59.1,44.2,28.1
56.3,41.7,26.6
54.55,40.2,25.7
53.3,39.0,24.9
52.0,38.1,24.15
51.25,37.2,23.6
50.55,36.5,23.1
49.7,35.75,22.6
49.05,35.0,22.1
48.2,34.349999999999994,21.8
47.8,33.849999999999994,21.4
47.2,33.3,21.05
46.6,32.9,20.8
46.3,32.6,20.45
48.349999999999994,33.7,21.05
52.0,36.849999999999994,23.25
55.3,39.5,25.2
57.849999999999994,42.2,27.45
59.7,44.349999999999994,29.45
61.3,46.25,30.75
62.25,47.45,31.35
62.7,48.0,31.6
62.6,48.0,31.049999999999997
61.7,46.9,30.1
59.0,44.5,28.0
56.25,41.9,26.700000000000003
54.6,40.3,25.8
53.349999999999994,39.1,24.95
51.9,38.25,24.25
51.3,37.4,23.65
50.5,36.6,23.2
49.7,35.9,22.7
49.05,35.3,22.25
48.3,34.55,21.9
47.9,34.0,21.6
47.4,33.5,21.2
46.849999999999994,33.1,20.85
46.5,32.849999999999994,20.6
48.4,33.8,21.2
52.1,36.95,23.3
55.650000000000006,39.7,25.3
58.1,42.349999999999994,27.6
60.05,44.55,29.55
61.650000000000006,46.45,30.7
62.650000000000006,47.6,31.5
63.0,48.25,31.700000000000003
62.95,48.150000000000006,31.25
61.9,47.1,30.25
59.3,44.6,28.3
56.55,42.1,26.700000000000003
54.75,40.45,25.85
53.45,39.25,24.9
52.3,38.3,24.3
51.55,37.45,23.75
50.849999999999994,36.75,23.2
50.1,36.05,22.799999999999997
49.45,35.4,22.25
48.650000000000006,34.650000000000006,21.8
48.150000000000006,34.2,21.45
47.7,33.650000000000006,21.2
47.1,33.25,20.8
46.849999999999994,32.9,20.6
48.75,34.05,21.2
52.45,37.05,23.4
55.8,39.849999999999994,25.45
58.349999999999994,42.5,27.6
60.3,44.65,29.6
61.849999999999994,46.4,30.9
62.8,47.7,31.6
63.2,48.349999999999994,31.8
62.9,48.25,31.4
62.1,47.4,30.3
59.5,44.75,28.3
56.8,42.05,26.75
55.1,40.4,26.0
53.7,39.3,25.0
52.55,38.4,24.2
51.7,37.650000000000006,23.7
51.0,36.8,23.25
50.1,36.1,22.75
49.55,35.45,22.3
48.75,34.8,22.0
48.2,34.2,21.45
47.7,33.7,21.15
47.1,33.349999999999994,20.9
46.75,33.0,20.6
48.8,34.0,21.3
52.349999999999994,37.15,23.55
55.849999999999994,40.0,25.55
58.25,42.5,27.8
60.25,44.6,29.9
61.75,46.5,31.45
62.8,47.9,32.2
63.3,48.5,32.0
63.0,48.3,31.75
62.2,47.349999999999994,30.4
59.650000000000006,44.9,28.55
56.75,42.3,27.05
55.05,40.5,26.1
53.7,39.5,25.4
52.55,38.5,24.6
51.650000000000006,37.8,24.05
50.849999999999994,37.05,23.5
50.150000000000006,36.2,22.95
49.45,35.6,22.6
48.75,35.0,22.2
48.25,34.349999999999994,21.8
47.6,33.849999999999994,21.55
47.2,33.45,21.3
46.95,33.150000000000006,21.1
48.9,34.1,21.5
52.55,37.25,23.8
56.05,40.05,25.8
58.4,42.85,28.15
60.55,45.05,30.25
62.05,46.95,31.7
63.05,48.2,32.349999999999994
63.55,48.75,32.3
63.55,48.45,31.9
62.4,47.5,30.700000000000003
59.95,45.25,28.85
56.849999999999994,42.55,27.25
55.2,40.849999999999994,26.299999999999997
53.8,39.7,25.6
52.75,38.8,24.75
52.0,38.0,24.25
51.150000000000006,37.3,23.75
50.45,36.55,23.25
49.650000000000006,35.9,22.8
49.1,35.3,22.4
48.5,34.6,22.05
48.0,34.0,21.75
47.55,33.650000000000006,21.5
47.25,33.349999999999994,21.3
49.2,34.25,21.8
52.8,37.55,24.0
56.3,40.4,26.1
58.75,43.15,28.45
60.9,45.3,30.6
62.349999999999994,47.25,31.85
63.5,48.4,32.5
64.0,48.9,32.55
64.0,48.650000000000006,32.150000000000006
62.650000000000006,47.6,30.95
60.3,45.5,29.15
57.1,42.7,27.45
55.349999999999994,41.150000000000006,26.45
54.2,39.9,25.6
52.95,38.95,24.85
52.25,38.2,24.4
51.349999999999994,37.55,23.9
50.55,36.8,23.3
49.95,36.1,22.9
49.349999999999994,35.5,22.6
48.7,34.9,22.15
48.25,34.3,21.9
47.75,33.8,21.55
47.4,33.45,21.299999999999997
49.4,34.4,21.9
53.05,37.6,24.2
56.7,40.5,26.4
