Cluster 0,Cluster 1,Cluster 2,Cluster 3
44.9,19.700000000000003,56.2,30.4
43.75,19.25,54.95,29.6
43.0,18.950000000000003,54.0,29.0
42.1,18.65,53.1,28.4
41.150000000000006,18.25,52.650000000000006,27.9
40.4,17.9,52.1,27.5
39.7,17.65,51.6,27.1
39.150000000000006,17.4,51.15,26.6
38.75,17.1,50.7,26.4
38.25,16.8,50.5,26.0
37.9,16.4,50.25,25.7
38.7,16.700000000000003,51.2,26.0
42.2,18.3,54.8,28.7
45.8,21.1,58.05,31.3
48.9,23.299999999999997,61.0,33.7
51.5,25.25,63.2,35.3
53.2,26.65,65.0,36.5
54.4,27.65,66.6,37.4
55.1,28.05,67.4,37.7
55.349999999999994,27.8,67.1,37.3
53.95,25.7,65.95,35.9
50.349999999999994,23.4,62.849999999999994,33.8
47.6,21.9,59.7,32.4
46.3,20.75,57.6,31.4
45.1,20.05,56.1,30.7
43.849999999999994,19.45,55.05,29.9
43.150000000000006,19.15,54.05,29.3
42.2,18.7,53.150000000000006,28.6
41.4,18.15,52.6,28.2
40.5,17.85,52.1,27.7
39.75,17.55,51.55,27.3
39.3,17.3,51.1,26.9
38.849999999999994,17.0,50.7,26.4
38.349999999999994,16.700000000000003,50.45,26.1
38.05,16.4,50.2,25.8
38.9,16.65,51.2,26.2
42.3,18.4,54.650000000000006,28.9
46.0,21.35,57.9,31.6
49.05,23.5,60.9,34.0
51.8,25.35,63.099999999999994,35.5
53.5,26.7,64.9,36.7
54.55,27.95,66.6,37.6
55.3,28.45,67.45,37.9
55.4,28.25,67.2,37.5
54.3,25.9,66.05000000000001,36.0
50.55,23.65,63.05,34.0
48.05,22.2,59.9,32.6
46.45,21.0,57.8,31.6
45.3,20.15,56.2,30.8
44.150000000000006,19.5,55.2,30.0
43.349999999999994,18.95,54.05,29.5
42.349999999999994,18.5,53.25,28.8
41.650000000000006,18.1,52.7,28.3
40.7,17.8,52.15,27.9
40.1,17.6,51.6,27.5
39.4,17.25,51.2,27.0
39.0,17.0,50.8,26.6
38.5,16.8,50.5,26.1
38.2,16.5,50.15,25.9
