day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
79.75,76.15,72.15,67.85,66.35,66.4,66.5,66.80000000000001,67.15,67.6,68.1,68.69999999999999,69.45,70.25,71.3,72.95,75.7,78.6,80.1,80.6,80.35,79.2,77.7,75.4,72.3,68.35,63.95,59.55,58.6,58.4,58.35,58.35,58.45,58.85,59.25,59.6,60.3,61.1,62.35,64.0,65.85,69.3,71.45,72.1,72.15,70.95,69.3,66.65,63.0,59.1,54.6,51.5,51.05,50.8,50.9,51.05,51.45,51.9,52.1,52.650000000000006,53.150000000000006,54.05,55.3,56.85,58.9,62.1,64.6,65.6,65.4,64.35,61.8,59.1,55.5,51.8,47.85,45.55,45.650000000000006,45.95,46.3,46.5,46.9,47.6,48.05,48.5,49.4,50.650000000000006,51.75,53.3,55.5,58.4,60.8,60.8
82.05,79.5,75.85,71.80000000000001,67.5,65.95,66.1,66.3,66.5,66.85,67.35,67.75,68.35,69.0,70.1,71.2,72.5,75.4,78.2,79.8,80.3,79.9,78.85,77.35,74.85,71.75,67.95,63.45,59.2,58.1,57.9,57.650000000000006,57.9,58.2,58.55,58.8,59.3,60.150000000000006,60.9,62.1,63.7,65.55,69.1,71.25,71.9,71.6,70.65,69.0,66.1,62.5,58.7,54.3,50.95,50.45,50.45,50.7,50.95,51.3,51.6,51.85,52.45,53.1,54.0,55.0,56.650000000000006,58.650000000000006,61.85,64.45,65.35,65.1,63.6,61.25,58.65,55.3,51.3,47.5,45.45,45.55,45.9,46.1,46.4,47.05,47.55,47.85,48.5,49.6,50.6,52.1,53.55,55.6,58.4,60.9
83.8,81.8,79.1,75.55,71.5,67.2,65.75,65.75,66.05,66.35,66.69999999999999,67.0,67.55,68.1,68.8,69.8,70.85,71.95,75.05,77.9,79.5,80.0,79.6,78.4,76.85,74.4,71.2,67.5,63.1,58.55,57.5,57.2,57.3,57.55,57.85,58.0,58.5,59.05,60.0,60.75,62.0,63.3,65.3,68.9,71.0,71.5,71.15,70.2,68.4,65.6,62.1,58.3,53.85,50.4,50.05,50.2,50.45,50.7,51.0,51.2,51.7,52.25,53.0,53.9,55.05,56.35,58.4,61.650000000000006,64.35,65.0,64.6,63.2,60.8,58.400000000000006,54.95,51.0,47.25,45.4,45.55,45.7,46.05,46.45,47.0,47.3,47.95,48.75,49.8,50.95,52.2,53.45,55.7,60.8
84.9,83.55,81.4,78.85,75.2,71.15,66.9,65.4,65.6,65.8,66.15,66.45,66.75,67.25,67.7,68.65,69.45,70.35,71.6,74.65,77.4,79.25,79.65,79.3,77.95,76.45,73.95,70.85,67.0,62.7,57.95,56.8,56.75,56.95,57.150000000000006,57.4,57.7,58.35,58.8,59.75,60.5,61.55,62.95,65.1,68.6,70.5,71.0,70.7,69.6,67.85,65.25,61.75,57.8,53.3,49.95,49.75,50.0,50.150000000000006,50.35,50.6,51.0,51.45,52.3,53.0,53.95,54.9,56.1,58.3,61.35,63.9,64.5,64.2,62.8,60.650000000000006,57.9,54.5,50.85,47.15,45.4,45.35,45.7,46.0,46.4,46.8,47.5,48.1,49.05,50.0,51.150000000000006,52.15,53.55,61.35
85.3,84.7,83.3,81.1,78.45,74.85,70.9,66.45,65.15,65.4,65.6,65.75,66.1,66.3,66.9,67.5,68.2,69.05,69.95,71.3,74.05,77.15,78.8,79.3,78.8,77.6,76.0,73.6,70.45,66.5,62.0,57.35,56.4,56.45,56.55,56.75,57.05,57.6,58.2,58.7,59.4,60.150000000000006,61.3,62.6,64.85,68.15,69.95,70.6,70.15,69.2,67.55,64.95,61.25,57.3,52.85,49.650000000000006,49.5,49.75,49.9,50.150000000000006,50.45,50.85,51.55,52.150000000000006,52.95,53.75,54.7,55.95,58.1,61.1,63.4,64.05,63.7,62.5,60.05,57.55,54.3,50.8,46.85,45.2,45.3,45.650000000000006,46.0,46.2,46.8,47.650000000000006,48.3,49.1,50.2,51.150000000000006,52.2,61.25
85.15,85.0,84.35,83.0,80.8,78.2,74.65,70.5,66.05,64.95,65.15,65.15,65.45,65.6,66.1,66.8,67.2,67.85,68.85,69.5,70.9,73.75,76.8,78.45,78.9,78.35,77.15,75.69999999999999,73.25,70.0,66.05,61.35,56.9,56.0,56.05,56.1,56.45,56.9,57.4,57.95,58.5,59.1,59.85,60.95,62.25,64.4,67.6,69.55,70.1,69.75,68.9,67.25,64.45,60.9,56.85,52.4,49.45,49.3,49.45,49.6,50.0,50.3,50.9,51.5,52.2,52.8,53.6,54.650000000000006,55.75,57.55,60.7,63.0,63.7,63.4,61.75,59.75,57.3,54.2,50.35,46.6,45.05,45.25,45.55,45.75,46.3,46.85,47.650000000000006,48.45,49.3,50.150000000000006,51.25,60.95
84.5,84.9,84.8,84.1,82.7,80.5,78.0,74.25,70.1,65.8,64.69999999999999,64.7,64.8,65.05,65.35,65.85,66.4,66.9,67.5,68.25,68.95,70.6,73.35,76.35,77.95,78.4,77.9,76.75,75.2,72.7,69.55,65.5,61.0,56.55,55.6,55.650000000000006,55.9,56.2,56.6,57.2,57.6,58.1,58.8,59.6,60.6,61.85,64.0,67.15,69.1,69.7,69.55,68.6,66.75,64.1,60.5,56.5,52.05,49.1,49.05,49.2,49.45,49.8,50.3,50.85,51.45,52.0,52.7,53.7,54.4,55.25,57.1,60.3,62.6,63.45,62.7,61.55,59.55,57.150000000000006,54.0,50.150000000000006,46.7,45.0,45.1,45.4,45.8,46.45,47.1,48.0,48.7,49.35,50.2,61.0
83.2,84.4,84.7,84.6,83.85,82.4,80.3,77.65,74.0,69.8,65.6,64.19999999999999,64.35,64.45,64.65,65.1,65.5,66.05,66.55,66.95,67.7,68.65,70.45,72.85,75.85,77.6,77.85,77.5,76.4,74.55,72.25,68.95,65.15,60.650000000000006,56.150000000000006,55.2,55.35,55.7,56.150000000000006,56.55,56.95,57.2,57.85,58.3,59.3,60.1,61.5,63.7,66.7,68.85,69.45,69.2,68.2,66.45,63.75,60.2,56.150000000000006,51.7,48.9,48.85,48.95,49.3,49.75,50.3,50.85,51.3,51.9,52.75,53.4,53.85,54.7,56.8,59.9,62.2,62.9,62.55,61.35,59.4,56.85,53.650000000000006,50.150000000000006,46.7,44.9,44.9,45.4,46.05,46.650000000000006,47.5,48.150000000000006,48.650000000000006,49.35,61.35
80.4,83.1,84.2,84.5,84.3,83.55,82.15,80.1,77.3,73.7,69.5,65.15,63.75,63.95,64.15,64.45,64.75,65.1,65.65,66.05,66.5,67.45,68.55,70.0,72.25,75.35,77.15,77.45,77.0,75.95,74.05,71.75,68.7,64.80000000000001,60.150000000000006,55.6,54.95,55.25,55.650000000000006,56.0,56.3,56.6,56.95,57.4,58.1,58.9,59.85,61.25,63.25,66.2,68.55,69.05,68.8,67.9,66.05,63.35,59.85,55.8,51.4,48.75,48.6,48.9,49.35,49.8,50.2,50.7,51.25,51.95,52.45,52.8,53.4,54.25,56.4,59.65,61.85,62.650000000000006,62.4,61.150000000000006,59.1,56.55,53.5,50.0,46.35,44.75,45.25,45.6,46.25,47.0,47.6,48.25,48.7,61.25
77.1,80.15,82.85,84.05,84.25,84.05,83.4,81.85,79.8,77.05,73.35,69.1,64.75,63.4,63.650000000000006,63.9,64.15,64.3,64.8,65.15,65.5,66.3,67.15,68.25,69.6,71.75,74.9,76.75,76.95,76.5,75.3,73.5,71.5,68.4,64.4,59.8,55.35,54.8,55.1,55.5,55.75,56.0,56.35,56.75,57.2,57.8,58.5,59.55,60.95,62.85,65.95,68.15,68.7,68.45,67.5,65.6,62.95,59.5,55.45,51.2,48.6,48.45,48.85,49.3,49.7,50.05,50.6,51.2,51.7,51.8,52.35,53.0,53.95,55.95,59.3,61.6,62.5,62.25,60.75,58.8,56.3,53.25,49.7,46.2,44.9,45.35,45.85,46.5,47.150000000000006,47.6,48.2,61.6
75.2,76.8,79.9,82.6,83.8,84.1,84.0,83.1,81.6,79.6,76.7,72.9,68.7,64.4,63.2,63.4,63.5,63.650000000000006,64.0,64.3,64.55,65.2,65.95,66.85,67.85,69.05,71.2,74.6,76.3,76.45,75.9,74.80000000000001,73.3,71.05,68.05,63.95,59.4,55.05,54.75,54.9,55.2,55.45,55.650000000000006,56.05,56.5,56.85,57.4,58.3,59.2,60.6,62.7,65.5,67.7,68.35,68.2,67.2,65.3,62.6,59.05,55.2,51.0,48.4,48.35,48.85,49.3,49.6,50.1,50.5,50.85,51.1,51.4,51.9,52.55,53.7,55.75,59.0,61.5,62.35,61.85,60.55,58.55,55.95,52.9,49.4,46.35,45.05,45.3,46.0,46.650000000000006,47.1,47.7,61.85
73.85,74.95,76.4,79.6,82.4,83.55,83.9,83.75,82.9,81.3,79.3,76.2,72.55,68.3,64.1,63.0,63.1,63.2,63.4,63.6,63.8,64.25,64.95,65.7,66.5,67.25,68.6,70.75,74.1,75.7,76.0,75.45,74.5,73.1,70.7,67.65,63.6,59.05,54.9,54.6,54.6,54.9,55.05,55.4,55.75,56.150000000000006,56.650000000000006,57.2,58.0,58.85,60.25,62.3,65.3,67.4,68.0,67.8,67.0,65.0,62.25,58.8,54.85,50.7,48.3,48.4,48.6,49.05,49.5,49.95,50.2,50.35,50.75,51.0,51.6,52.4,53.5,55.65,58.95,61.25,62.0,61.8,60.150000000000006,58.150000000000006,55.650000000000006,52.85,49.6,46.6,45.150000000000006,45.55,46.2,46.55,47.1,62.0
72.7,73.6,74.55,76.1,79.19999999999999,82.05,83.4,83.75,83.6,82.6,81.05,78.85,75.85,72.15,67.95,63.9,62.650000000000006,62.75,62.95,63.0,63.150000000000006,63.5,64.0,64.6,65.1,65.95,66.7,68.25,70.19999999999999,73.65,75.2,75.5,75.2,74.15,72.85,70.4,67.30000000000001,63.2,58.8,54.8,54.25,54.4,54.5,54.75,55.150000000000006,55.45,55.9,56.4,56.85,57.650000000000006,58.6,60.0,61.95,64.9,67.0,67.7,67.6,66.65,64.7,61.85,58.6,54.75,50.7,48.3,48.2,48.5,48.95,49.45,49.7,49.75,50.0,50.35,50.7,51.400000000000006,52.05,53.4,55.6,58.85,61.1,61.8,61.45,59.75,57.9,55.65,52.85,49.8,46.650000000000006,45.25,45.75,46.1,46.650000000000006,61.85
71.9,72.4,73.4,74.35,75.85,78.85,81.9,83.15,83.5,83.35,82.25,80.6,78.6,75.5,72.0,67.8,63.5,62.35,62.45,62.55,62.5,62.8,63.2,63.650000000000006,64.0,64.65,65.5,66.35,67.65,69.65,73.05,74.8,75.15,74.85,73.85,72.55,70.1,66.9,62.9,58.5,54.6,54.0,53.95,54.25,54.6,54.8,55.2,55.7,56.05,56.5,57.3,58.3,59.55,61.45,64.65,66.65,67.55,67.4,66.4,64.35,61.55,58.35,54.75,50.650000000000006,48.3,48.150000000000006,48.5,48.95,49.150000000000006,49.1,49.3,49.6,50.0,50.7,51.05,52.05,53.35,55.6,58.6,61.0,61.75,61.150000000000006,59.5,57.85,55.75,53.0,50.05,47.0,45.5,45.650000000000006,46.35,61.75
71.0,71.5,72.0,73.1,74.1,75.55,78.65,81.65,82.9,83.35,82.9,81.9,80.2,78.3,75.3,71.75,67.4,63.150000000000006,62.0,62.05,62.0,62.150000000000006,62.6,62.85,63.25,63.7,64.45,65.19999999999999,66.0,67.15,69.05,72.6,74.3,74.9,74.5,73.6,72.2,69.85,66.5,62.6,58.1,54.1,53.6,53.95,54.1,54.25,54.650000000000006,54.95,55.4,55.650000000000006,56.2,56.9,57.8,59.0,61.1,64.3,66.5,67.3,67.05,66.1,64.15,61.55,58.45,54.7,50.55,48.2,48.150000000000006,48.4,48.6,48.650000000000006,48.7,49.05,49.35,49.95,50.3,51.0,52.0,53.3,55.4,58.4,60.9,61.45,60.9,59.650000000000006,58.05,56.2,53.25,50.4,47.1,45.45,45.8,62.0
